id,categoria,subcategoria,titulo,contenido,fuente,fuente_url,nivel_confianza,provincia,municipio,lat,lon,fecha_verificacion
ADIF-031,transporte,estacion_ferrocarril,MARISMILLAS,"Estación/instalación ferroviaria: MARISMILLAS. WGS84: 36.987810, -6.005003.",ADIF — IDEADIF (WFS INSPIRE RailwayStationNode),https://ideadif.adif.es/services/wfs,alta,Cádiz,,36.98781,-6.005003,2026-08-28
ADIF-032,transporte,estacion_ferrocarril,MIRAFLORES LA LINEA,"Estación/instalación ferroviaria: MIRAFLORES LA LINEA. WGS84: 36.201888, -5.407782.",ADIF — IDEADIF (WFS INSPIRE RailwayStationNode),https://ideadif.adif.es/services/wfs,alta,Cádiz,,36.201888,-5.407782,2026-08-28
ADIF-033,transporte,estacion_ferrocarril,OLVERA,"Estación/instalación ferroviaria: OLVERA. WGS84: 36.941490, -5.252866.",ADIF — IDEADIF (WFS INSPIRE RailwayStationNode),https://ideadif.adif.es/services/wfs,alta,Cádiz,,36.94149,-5.252866,2026-08-28
ADIF-034,transporte,estacion_ferrocarril,PUENTE MELCHOR,"Estación/instalación ferroviaria: PUENTE MELCHOR. WGS84: 36.521638, -6.163423.",ADIF — IDEADIF (WFS INSPIRE RailwayStationNode),https://ideadif.adif.es/services/wfs,alta,Cádiz,,36.521638,-6.163423,2026-08-28
ADIF-035,transporte,estacion_ferrocarril,PUERTO DE SANTA MARIA,"Estación/instalación ferroviaria: PUERTO DE SANTA MARIA. WGS84: 36.603778, -6.217777.",ADIF — IDEADIF (WFS INSPIRE RailwayStationNode),https://ideadif.adif.es/services/wfs,alta,Cádiz,,36.603778,-6.217777,2026-08-28
ADIF-036,transporte,estacion_ferrocarril,PUERTO DE SANTA Mõ CONTENEDORES,"Estación/instalación ferroviaria: PUERTO DE SANTA Mõ CONTENEDORES. WGS84: 36.591703, -6.218633.",ADIF — IDEADIF (WFS INSPIRE RailwayStationNode),https://ideadif.adif.es/services/wfs,alta,Cádiz,,36.591703,-6.218633,2026-08-28
ADIF-037,transporte,estacion_ferrocarril,PUERTO REAL (APD),"Estación/instalación ferroviaria: PUERTO REAL (APD). WGS84: 36.532660, -6.189489.",ADIF — IDEADIF (WFS INSPIRE RailwayStationNode),https://ideadif.adif.es/services/wfs,alta,Cádiz,,36.53266,-6.189489,2026-08-28
ADIF-038,transporte,estacion_ferrocarril,RIO ARILLO,"Estación/instalación ferroviaria: RIO ARILLO. WGS84: 36.457598, -6.225227.",ADIF — IDEADIF (WFS INSPIRE RailwayStationNode),https://ideadif.adif.es/services/wfs,alta,Cádiz,,36.457598,-6.225227,2026-08-28
ADIF-039,transporte,estacion_ferrocarril,RONDA,"Estación/instalación ferroviaria: RONDA. WGS84: 36.748660, -5.162156.",ADIF — IDEADIF (WFS INSPIRE RailwayStationNode),https://ideadif.adif.es/services/wfs,alta,Cádiz,,36.74866,-5.162156,2026-08-28
ADIF-040,transporte,estacion_ferrocarril,SAN FERNANDO-BAHIA SUR,"Estación/instalación ferroviaria: SAN FERNANDO-BAHIA SUR. WGS84: 36.468013, -6.206824.",ADIF — IDEADIF (WFS INSPIRE RailwayStationNode),https://ideadif.adif.es/services/wfs,alta,Cádiz,,36.468013,-6.206824,2026-08-28
ADIF-041,transporte,estacion_ferrocarril,SAN FERNANDO-CENTRO (APD),"Estación/instalación ferroviaria: SAN FERNANDO-CENTRO (APD). WGS84: 36.475846, -6.194015.",ADIF — IDEADIF (WFS INSPIRE RailwayStationNode),https://ideadif.adif.es/services/wfs,alta,Cádiz,,36.475846,-6.194015,2026-08-28
ADIF-042,transporte,estacion_ferrocarril,SAN PABLO (APD),"Estación/instalación ferroviaria: SAN PABLO (APD). WGS84: 36.467899, -5.419188.",ADIF — IDEADIF (WFS INSPIRE RailwayStationNode),https://ideadif.adif.es/services/wfs,alta,Cádiz,,36.467899,-5.419188,2026-08-28
ADIF-043,transporte,estacion_ferrocarril,SAN ROQUE MERCANCIAS,"Estación/instalación ferroviaria: SAN ROQUE MERCANCIAS. WGS84: 36.210535, -5.430045.",ADIF — IDEADIF (WFS INSPIRE RailwayStationNode),https://ideadif.adif.es/services/wfs,alta,Cádiz,,36.210535,-5.430045,2026-08-28
ADIF-044,transporte,estacion_ferrocarril,SAN ROQUE-LA LINEA,"Estación/instalación ferroviaria: SAN ROQUE-LA LINEA. WGS84: 36.213532, -5.432137.",ADIF — IDEADIF (WFS INSPIRE RailwayStationNode),https://ideadif.adif.es/services/wfs,alta,Cádiz,,36.213532,-5.432137,2026-08-28
ADIF-045,transporte,estacion_ferrocarril,SAN SEVERIANO (APD),"Estación/instalación ferroviaria: SAN SEVERIANO (APD). WGS84: 36.521317, -6.280592.",ADIF — IDEADIF (WFS INSPIRE RailwayStationNode),https://ideadif.adif.es/services/wfs,alta,Cádiz,,36.521317,-6.280592,2026-08-28
ADIF-046,transporte,estacion_ferrocarril,SANLUCAR DE BARRAMEDA,"Estación/instalación ferroviaria: SANLUCAR DE BARRAMEDA. WGS84: 36.612599, -6.208829.",ADIF — IDEADIF (WFS INSPIRE RailwayStationNode),https://ideadif.adif.es/services/wfs,alta,Cádiz,,36.612599,-6.208829,2026-08-28
ADIF-047,transporte,estacion_ferrocarril,SEGUNDA AGUADA (APD),"Estación/instalación ferroviaria: SEGUNDA AGUADA (APD). WGS84: 36.513648, -6.277033.",ADIF — IDEADIF (WFS INSPIRE RailwayStationNode),https://ideadif.adif.es/services/wfs,alta,Cádiz,,36.513648,-6.277033,2026-08-28
ADIF-048,transporte,estacion_ferrocarril,SETENIL,"Estación/instalación ferroviaria: SETENIL. WGS84: 36.862414, -5.121327.",ADIF — IDEADIF (WFS INSPIRE RailwayStationNode),https://ideadif.adif.es/services/wfs,alta,Cádiz,,36.862414,-5.121327,2026-08-28
ADIF-049,transporte,estacion_ferrocarril,TORREGORDA,"Estación/instalación ferroviaria: TORREGORDA. WGS84: 36.461084, -6.248473.",ADIF — IDEADIF (WFS INSPIRE RailwayStationNode),https://ideadif.adif.es/services/wfs,alta,Cádiz,,36.461084,-6.248473,2026-08-28
ADIF-050,transporte,estacion_ferrocarril,TROCADERO,"Estación/instalación ferroviaria: TROCADERO. WGS84: 36.612599, -6.208829.",ADIF — IDEADIF (WFS INSPIRE RailwayStationNode),https://ideadif.adif.es/services/wfs,alta,Cádiz,,36.612599,-6.208829,2026-08-28
ADIF-051,transporte,estacion_ferrocarril,UNIVERSIDAD DE CADIZ (APD),"Estación/instalación ferroviaria: UNIVERSIDAD DE CADIZ (APD). WGS84: 36.529106, -6.206434.",ADIF — IDEADIF (WFS INSPIRE RailwayStationNode),https://ideadif.adif.es/services/wfs,alta,Cádiz,,36.529106,-6.206434,2026-08-28
ADIF-052,transporte,estacion_ferrocarril,VALDELAGRANA (APD),"Estación/instalación ferroviaria: VALDELAGRANA (APD). WGS84: 36.584683, -6.216061.",ADIF — IDEADIF (WFS INSPIRE RailwayStationNode),https://ideadif.adif.es/services/wfs,alta,Cádiz,,36.584683,-6.216061,2026-08-28
