id,categoria,subcategoria,titulo,contenido,fuente,fuente_url,nivel_confianza,provincia,municipio,lat,lon,fecha_verificacion
NGA-00809,geografia,toponimo,Arroyo de la Venta,"Arroyo de la Venta (Curso Fluvial) en Utrera. WGS84: 36.977642, -5.716883.",IECA — Nomenclátor Geográfico de Andalucía (WFS app:Entidad),https://www.ideandalucia.es/wfs-nga/services,alta,Cádiz,Utrera,36.977642,-5.716883,2026-08-28
NGA-00810,geografia,toponimo,Arroyo de la Ventilla,"Arroyo de la Ventilla (Curso Fluvial) en Alcalá de los Gazules. WGS84: 36.536727, -5.664699.",IECA — Nomenclátor Geográfico de Andalucía (WFS app:Entidad),https://www.ideandalucia.es/wfs-nga/services,alta,Cádiz,Alcalá de los Gazules,36.536727,-5.664699,2026-08-28
NGA-00811,geografia,toponimo,Arroyo de la Ventilla,"Arroyo de la Ventilla (Curso Fluvial) en Arriate. WGS84: 36.799964, -5.134385.",IECA — Nomenclátor Geográfico de Andalucía (WFS app:Entidad),https://www.ideandalucia.es/wfs-nga/services,alta,Cádiz,Arriate,36.799964,-5.134385,2026-08-28
NGA-00812,geografia,toponimo,Arroyo de la Vicaría,"Arroyo de la Vicaría (Curso Fluvial) en Jimena de la Frontera. WGS84: 36.360139, -5.425692.",IECA — Nomenclátor Geográfico de Andalucía (WFS app:Entidad),https://www.ideandalucia.es/wfs-nga/services,alta,Cádiz,Jimena de la Frontera,36.360139,-5.425692,2026-08-28
NGA-00813,geografia,toponimo,Arroyo de la Vicuña,"Arroyo de la Vicuña (Curso Fluvial) en El Puerto de Santa María. WGS84: 36.649961, -6.215405.",IECA — Nomenclátor Geográfico de Andalucía (WFS app:Entidad),https://www.ideandalucia.es/wfs-nga/services,alta,Cádiz,El Puerto de Santa María,36.649961,-6.215405,2026-08-28
NGA-00814,geografia,toponimo,Arroyo de la Vidoria,"Arroyo de la Vidoria (Curso Fluvial) en Estepona. WGS84: 36.442029, -5.138727.",IECA — Nomenclátor Geográfico de Andalucía (WFS app:Entidad),https://www.ideandalucia.es/wfs-nga/services,alta,Cádiz,Estepona,36.442029,-5.138727,2026-08-28
NGA-00815,geografia,toponimo,Arroyo de la Viñuela,"Arroyo de la Viñuela (Curso Fluvial) en San Roque. WGS84: 36.317042, -5.331369.",IECA — Nomenclátor Geográfico de Andalucía (WFS app:Entidad),https://www.ideandalucia.es/wfs-nga/services,alta,Cádiz,San Roque,36.317042,-5.331369,2026-08-28
NGA-00816,geografia,toponimo,Arroyo de la Víbora,"Arroyo de la Víbora (Curso Fluvial) en Lebrija. WGS84: 36.875919, -5.915668.",IECA — Nomenclátor Geográfico de Andalucía (WFS app:Entidad),https://www.ideandalucia.es/wfs-nga/services,alta,Cádiz,Lebrija,36.875919,-5.915668,2026-08-28
NGA-00817,geografia,toponimo,Arroyo de la Víbora,"Arroyo de la Víbora (Curso Fluvial) en Jerez de la Frontera. WGS84: 36.559948, -5.69004.",IECA — Nomenclátor Geográfico de Andalucía (WFS app:Entidad),https://www.ideandalucia.es/wfs-nga/services,alta,Cádiz,Jerez de la Frontera,36.559948,-5.69004,2026-08-28
NGA-00818,geografia,toponimo,Arroyo de la Zahúrda,"Arroyo de la Zahúrda (Curso Fluvial) en Chiclana de la Frontera. WGS84: 36.38387, -6.03642.",IECA — Nomenclátor Geográfico de Andalucía (WFS app:Entidad),https://www.ideandalucia.es/wfs-nga/services,alta,Cádiz,Chiclana de la Frontera,36.38387,-6.03642,2026-08-28
NGA-00819,geografia,toponimo,Arroyo de la Zapata,"Arroyo de la Zapata (Curso Fluvial) en Jimena de la Frontera. WGS84: 36.391305, -5.535818.",IECA — Nomenclátor Geográfico de Andalucía (WFS app:Entidad),https://www.ideandalucia.es/wfs-nga/services,alta,Cádiz,Jimena de la Frontera,36.391305,-5.535818,2026-08-28
NGA-00820,geografia,toponimo,Arroyo de la Zarpa,"Arroyo de la Zarpa (Curso Fluvial) en Jerez de la Frontera. WGS84: 36.748284, -6.089443.",IECA — Nomenclátor Geográfico de Andalucía (WFS app:Entidad),https://www.ideandalucia.es/wfs-nga/services,alta,Cádiz,Jerez de la Frontera,36.748284,-6.089443,2026-08-28
NGA-00821,geografia,toponimo,Arroyo de la Zarza,"Arroyo de la Zarza (Curso Fluvial) en Puerto Real. WGS84: 36.555585, -6.097078.",IECA — Nomenclátor Geográfico de Andalucía (WFS app:Entidad),https://www.ideandalucia.es/wfs-nga/services,alta,Cádiz,Puerto Real,36.555585,-6.097078,2026-08-28
NGA-00822,geografia,toponimo,Arroyo de la Zarza,"Arroyo de la Zarza (Curso Fluvial) en Medina Sidonia. WGS84: 36.531236, -5.902726.",IECA — Nomenclátor Geográfico de Andalucía (WFS app:Entidad),https://www.ideandalucia.es/wfs-nga/services,alta,Cádiz,Medina Sidonia,36.531236,-5.902726,2026-08-28
NGA-00823,geografia,toponimo,Arroyo de la Zarza,"Arroyo de la Zarza (Curso Fluvial) en Vejer de la Frontera. WGS84: 36.224723, -6.040636.",IECA — Nomenclátor Geográfico de Andalucía (WFS app:Entidad),https://www.ideandalucia.es/wfs-nga/services,alta,Cádiz,Vejer de la Frontera,36.224723,-6.040636,2026-08-28
NGA-00824,geografia,toponimo,Arroyo de la Zarza,"Arroyo de la Zarza (Curso Fluvial) en Zahara. WGS84: 36.850488, -5.463756.",IECA — Nomenclátor Geográfico de Andalucía (WFS app:Entidad),https://www.ideandalucia.es/wfs-nga/services,alta,Cádiz,Zahara,36.850488,-5.463756,2026-08-28
NGA-00825,geografia,toponimo,Arroyo de la Zarza,"Arroyo de la Zarza (Curso Fluvial) en Benahavís. WGS84: 36.542143, -5.121927.",IECA — Nomenclátor Geográfico de Andalucía (WFS app:Entidad),https://www.ideandalucia.es/wfs-nga/services,alta,Cádiz,Benahavís,36.542143,-5.121927,2026-08-28
