id,categoria,subcategoria,titulo,contenido,fuente,fuente_url,nivel_confianza,provincia,municipio,lat,lon,fecha_verificacion
GEO-MUN-013,geografia,municipio,Chipiona,"Municipio de Chipiona (Cádiz). Código INE 11016. Coordenadas WGS84 (centroide): 36.726594, -6.406581.",DERA / IECA (WFS g13_01_TerminoMunicipal),https://www.ideandalucia.es/services/DERA_g13_limites_administrativos/wfs,alta,Cádiz,Chipiona,36.726594,-6.406581,2026-08-28
GEO-MUN-014,geografia,municipio,Conil de la Frontera,"Municipio de Conil de la Frontera (Cádiz). Código INE 11014. Coordenadas WGS84 (centroide): 36.311414, -6.078077.",DERA / IECA (WFS g13_01_TerminoMunicipal),https://www.ideandalucia.es/services/DERA_g13_limites_administrativos/wfs,alta,Cádiz,Conil de la Frontera,36.311414,-6.078077,2026-08-28
GEO-MUN-015,geografia,municipio,Cádiz,"Municipio de Cádiz (Cádiz). Código INE 11012. Coordenadas WGS84 (centroide): 36.494414, -6.266194.",DERA / IECA (WFS g13_01_TerminoMunicipal),https://www.ideandalucia.es/services/DERA_g13_limites_administrativos/wfs,alta,Cádiz,Cádiz,36.494414,-6.266194,2026-08-28
GEO-MUN-016,geografia,municipio,El Bosque,"Municipio de El Bosque (Cádiz). Código INE 11011. Coordenadas WGS84 (centroide): 36.753696, -5.510773.",DERA / IECA (WFS g13_01_TerminoMunicipal),https://www.ideandalucia.es/services/DERA_g13_limites_administrativos/wfs,alta,Cádiz,El Bosque,36.753696,-5.510773,2026-08-28
GEO-MUN-017,geografia,municipio,El Gastor,"Municipio de El Gastor (Cádiz). Código INE 11018. Coordenadas WGS84 (centroide): 36.84635, -5.345153.",DERA / IECA (WFS g13_01_TerminoMunicipal),https://www.ideandalucia.es/services/DERA_g13_limites_administrativos/wfs,alta,Cádiz,El Gastor,36.84635,-5.345153,2026-08-28
GEO-MUN-018,geografia,municipio,El Puerto de Santa María,"Municipio de El Puerto de Santa María (Cádiz). Código INE 11027. Coordenadas WGS84 (centroide): 36.631201, -6.234902.",DERA / IECA (WFS g13_01_TerminoMunicipal),https://www.ideandalucia.es/services/DERA_g13_limites_administrativos/wfs,alta,Cádiz,El Puerto de Santa María,36.631201,-6.234902,2026-08-28
GEO-MUN-019,geografia,municipio,Espera,"Municipio de Espera (Cádiz). Código INE 11017. Coordenadas WGS84 (centroide): 36.878536, -5.801665.",DERA / IECA (WFS g13_01_TerminoMunicipal),https://www.ideandalucia.es/services/DERA_g13_limites_administrativos/wfs,alta,Cádiz,Espera,36.878536,-5.801665,2026-08-28
GEO-MUN-020,geografia,municipio,Grazalema,"Municipio de Grazalema (Cádiz). Código INE 11019. Coordenadas WGS84 (centroide): 36.77087, -5.389479.",DERA / IECA (WFS g13_01_TerminoMunicipal),https://www.ideandalucia.es/services/DERA_g13_limites_administrativos/wfs,alta,Cádiz,Grazalema,36.77087,-5.389479,2026-08-28
GEO-MUN-021,geografia,municipio,Jerez de la Frontera,"Municipio de Jerez de la Frontera (Cádiz). Código INE 11020. Coordenadas WGS84 (centroide): 36.673493, -5.647462.",DERA / IECA (WFS g13_01_TerminoMunicipal),https://www.ideandalucia.es/services/DERA_g13_limites_administrativos/wfs,alta,Cádiz,Jerez de la Frontera,36.673493,-5.647462,2026-08-28
GEO-MUN-022,geografia,municipio,Jimena de la Frontera,"Municipio de Jimena de la Frontera (Cádiz). Código INE 11021. Coordenadas WGS84 (centroide): 36.438674, -5.47311.",DERA / IECA (WFS g13_01_TerminoMunicipal),https://www.ideandalucia.es/services/DERA_g13_limites_administrativos/wfs,alta,Cádiz,Jimena de la Frontera,36.438674,-5.47311,2026-08-28
GEO-MUN-023,geografia,municipio,La Línea de la Concepción,"Municipio de La Línea de la Concepción (Cádiz). Código INE 11022. Coordenadas WGS84 (centroide): 36.201787, -5.341456.",DERA / IECA (WFS g13_01_TerminoMunicipal),https://www.ideandalucia.es/services/DERA_g13_limites_administrativos/wfs,alta,Cádiz,La Línea de la Concepción,36.201787,-5.341456,2026-08-28
GEO-MUN-024,geografia,municipio,Los Barrios,"Municipio de Los Barrios (Cádiz). Código INE 11008. Coordenadas WGS84 (centroide): 36.220663, -5.558868.",DERA / IECA (WFS g13_01_TerminoMunicipal),https://www.ideandalucia.es/services/DERA_g13_limites_administrativos/wfs,alta,Cádiz,Los Barrios,36.220663,-5.558868,2026-08-28
GEO-MUN-025,geografia,municipio,Medina Sidonia,"Municipio de Medina Sidonia (Cádiz). Código INE 11023. Coordenadas WGS84 (centroide): 36.396788, -5.867668.",DERA / IECA (WFS g13_01_TerminoMunicipal),https://www.ideandalucia.es/services/DERA_g13_limites_administrativos/wfs,alta,Cádiz,Medina Sidonia,36.396788,-5.867668,2026-08-28
GEO-MUN-026,geografia,municipio,Olvera,"Municipio de Olvera (Cádiz). Código INE 11024. Coordenadas WGS84 (centroide): 36.950865, -5.28181.",DERA / IECA (WFS g13_01_TerminoMunicipal),https://www.ideandalucia.es/services/DERA_g13_limites_administrativos/wfs,alta,Cádiz,Olvera,36.950865,-5.28181,2026-08-28
GEO-MUN-027,geografia,municipio,Paterna de Rivera,"Municipio de Paterna de Rivera (Cádiz). Código INE 11025. Coordenadas WGS84 (centroide): 36.522113, -5.852646.",DERA / IECA (WFS g13_01_TerminoMunicipal),https://www.ideandalucia.es/services/DERA_g13_limites_administrativos/wfs,alta,Cádiz,Paterna de Rivera,36.522113,-5.852646,2026-08-28
GEO-MUN-028,geografia,municipio,Prado del Rey,"Municipio de Prado del Rey (Cádiz). Código INE 11026. Coordenadas WGS84 (centroide): 36.78365, -5.546015.",DERA / IECA (WFS g13_01_TerminoMunicipal),https://www.ideandalucia.es/services/DERA_g13_limites_administrativos/wfs,alta,Cádiz,Prado del Rey,36.78365,-5.546015,2026-08-28
GEO-MUN-029,geografia,municipio,Puerto Real,"Municipio de Puerto Real (Cádiz). Código INE 11028. Coordenadas WGS84 (centroide): 36.523537, -6.111299.",DERA / IECA (WFS g13_01_TerminoMunicipal),https://www.ideandalucia.es/services/DERA_g13_limites_administrativos/wfs,alta,Cádiz,Puerto Real,36.523537,-6.111299,2026-08-28
GEO-MUN-030,geografia,municipio,Puerto Serrano,"Municipio de Puerto Serrano (Cádiz). Código INE 11029. Coordenadas WGS84 (centroide): 36.978754, -5.476444.",DERA / IECA (WFS g13_01_TerminoMunicipal),https://www.ideandalucia.es/services/DERA_g13_limites_administrativos/wfs,alta,Cádiz,Puerto Serrano,36.978754,-5.476444,2026-08-28
GEO-MUN-031,geografia,municipio,Rota,"Municipio de Rota (Cádiz). Código INE 11030. Coordenadas WGS84 (centroide): 36.667834, -6.355352.",DERA / IECA (WFS g13_01_TerminoMunicipal),https://www.ideandalucia.es/services/DERA_g13_limites_administrativos/wfs,alta,Cádiz,Rota,36.667834,-6.355352,2026-08-28
GEO-MUN-032,geografia,municipio,San Fernando,"Municipio de San Fernando (Cádiz). Código INE 11031. Coordenadas WGS84 (centroide): 36.38314, -6.215482.",DERA / IECA (WFS g13_01_TerminoMunicipal),https://www.ideandalucia.es/services/DERA_g13_limites_administrativos/wfs,alta,Cádiz,San Fernando,36.38314,-6.215482,2026-08-28
GEO-MUN-033,geografia,municipio,San José del Valle,"Municipio de San José del Valle (Cádiz). Código INE 11902. Coordenadas WGS84 (centroide): 36.616942, -5.741913.",DERA / IECA (WFS g13_01_TerminoMunicipal),https://www.ideandalucia.es/services/DERA_g13_limites_administrativos/wfs,alta,Cádiz,San José del Valle,36.616942,-5.741913,2026-08-28
GEO-MUN-034,geografia,municipio,San Martín del Tesorillo,"Municipio de San Martín del Tesorillo (Cádiz). Código INE 11903. Coordenadas WGS84 (centroide): 36.358973, -5.363161.",DERA / IECA (WFS g13_01_TerminoMunicipal),https://www.ideandalucia.es/services/DERA_g13_limites_administrativos/wfs,alta,Cádiz,San Martín del Tesorillo,36.358973,-5.363161,2026-08-28
GEO-MUN-035,geografia,municipio,San Roque,"Municipio de San Roque (Cádiz). Código INE 11033. Coordenadas WGS84 (centroide): 36.245568, -5.294323.",DERA / IECA (WFS g13_01_TerminoMunicipal),https://www.ideandalucia.es/services/DERA_g13_limites_administrativos/wfs,alta,Cádiz,San Roque,36.245568,-5.294323,2026-08-28
GEO-MUN-036,geografia,municipio,Sanlúcar de Barrameda,"Municipio de Sanlúcar de Barrameda (Cádiz). Código INE 11032. Coordenadas WGS84 (centroide): 36.806759, -6.308958.",DERA / IECA (WFS g13_01_TerminoMunicipal),https://www.ideandalucia.es/services/DERA_g13_limites_administrativos/wfs,alta,Cádiz,Sanlúcar de Barrameda,36.806759,-6.308958,2026-08-28
GEO-MUN-037,geografia,municipio,Setenil de las Bodegas,"Municipio de Setenil de las Bodegas (Cádiz). Código INE 11034. Coordenadas WGS84 (centroide): 36.871556, -5.176382.",DERA / IECA (WFS g13_01_TerminoMunicipal),https://www.ideandalucia.es/services/DERA_g13_limites_administrativos/wfs,alta,Cádiz,Setenil de las Bodegas,36.871556,-5.176382,2026-08-28
GEO-MUN-038,geografia,municipio,Tarifa,"Municipio de Tarifa (Cádiz). Código INE 11035. Coordenadas WGS84 (centroide): 36.125842, -5.68357.",DERA / IECA (WFS g13_01_TerminoMunicipal),https://www.ideandalucia.es/services/DERA_g13_limites_administrativos/wfs,alta,Cádiz,Tarifa,36.125842,-5.68357,2026-08-28
GEO-MUN-039,geografia,municipio,Torre Alháquime,"Municipio de Torre Alháquime (Cádiz). Código INE 11036. Coordenadas WGS84 (centroide): 36.910538, -5.231474.",DERA / IECA (WFS g13_01_TerminoMunicipal),https://www.ideandalucia.es/services/DERA_g13_limites_administrativos/wfs,alta,Cádiz,Torre Alháquime,36.910538,-5.231474,2026-08-28
GEO-MUN-040,geografia,municipio,Trebujena,"Municipio de Trebujena (Cádiz). Código INE 11037. Coordenadas WGS84 (centroide): 36.870632, -6.215527.",DERA / IECA (WFS g13_01_TerminoMunicipal),https://www.ideandalucia.es/services/DERA_g13_limites_administrativos/wfs,alta,Cádiz,Trebujena,36.870632,-6.215527,2026-08-28
GEO-MUN-041,geografia,municipio,Ubrique,"Municipio de Ubrique (Cádiz). Código INE 11038. Coordenadas WGS84 (centroide): 36.658548, -5.463794.",DERA / IECA (WFS g13_01_TerminoMunicipal),https://www.ideandalucia.es/services/DERA_g13_limites_administrativos/wfs,alta,Cádiz,Ubrique,36.658548,-5.463794,2026-08-28
GEO-MUN-042,geografia,municipio,Vejer de la Frontera,"Municipio de Vejer de la Frontera (Cádiz). Código INE 11039. Coordenadas WGS84 (centroide): 36.281923, -5.941892.",DERA / IECA (WFS g13_01_TerminoMunicipal),https://www.ideandalucia.es/services/DERA_g13_limites_administrativos/wfs,alta,Cádiz,Vejer de la Frontera,36.281923,-5.941892,2026-08-28
GEO-MUN-043,geografia,municipio,Villaluenga del Rosario,"Municipio de Villaluenga del Rosario (Cádiz). Código INE 11040. Coordenadas WGS84 (centroide): 36.686322, -5.367131.",DERA / IECA (WFS g13_01_TerminoMunicipal),https://www.ideandalucia.es/services/DERA_g13_limites_administrativos/wfs,alta,Cádiz,Villaluenga del Rosario,36.686322,-5.367131,2026-08-28
GEO-MUN-044,geografia,municipio,Villamartín,"Municipio de Villamartín (Cádiz). Código INE 11041. Coordenadas WGS84 (centroide): 36.87287, -5.616663.",DERA / IECA (WFS g13_01_TerminoMunicipal),https://www.ideandalucia.es/services/DERA_g13_limites_administrativos/wfs,alta,Cádiz,Villamartín,36.87287,-5.616663,2026-08-28
GEO-MUN-045,geografia,municipio,Zahara,"Municipio de Zahara (Cádiz). Código INE 11042. Coordenadas WGS84 (centroide): 36.829888, -5.444953.",DERA / IECA (WFS g13_01_TerminoMunicipal),https://www.ideandalucia.es/services/DERA_g13_limites_administrativos/wfs,alta,Cádiz,Zahara,36.829888,-5.444953,2026-08-28
