id,categoria,subcategoria,titulo,contenido,fuente,fuente_url,nivel_confianza,provincia,municipio,lat,lon,fecha_verificacion
TRANS-PAR-0060,transporte,parada_autobus,Bahía Sur,"Parada de autobús: Bahía Sur (San Fernando). WGS84: 36.472775, -6.206739.",Red de Consorcios de Transporte de Andalucía (GTFS),https://api.ctan.es/v1/datos/UNIFICADO/gtfs.zip,alta,Cádiz,San Fernando,36.472775,-6.206739,2026-08-28
TRANS-PAR-0061,transporte,parada_autobus,Baldío Gallardo,"Parada de autobús: Baldío Gallardo (Jerez de la Frontera). WGS84: 36.564217, -6.010452.",Red de Consorcios de Transporte de Andalucía (GTFS),https://api.ctan.es/v1/datos/UNIFICADO/gtfs.zip,alta,Cádiz,Jerez de la Frontera,36.564217,-6.010452,2026-08-28
TRANS-PAR-0062,transporte,parada_autobus,Bar La Redonda,"Parada de autobús: Bar La Redonda (San Roque). WGS84: 36.203068, -5.42068.",Red de Consorcios de Transporte de Andalucía (GTFS),https://api.ctan.es/v1/datos/UNIFICADO/gtfs.zip,alta,Cádiz,San Roque,36.203068,-5.42068,2026-08-28
TRANS-PAR-0063,transporte,parada_autobus,Barrio Jarana,"Parada de autobús: Barrio Jarana (Puerto Real). WGS84: 36.502917, -6.143661.",Red de Consorcios de Transporte de Andalucía (GTFS),https://api.ctan.es/v1/datos/UNIFICADO/gtfs.zip,alta,Cádiz,Puerto Real,36.502917,-6.143661,2026-08-28
TRANS-PAR-0064,transporte,parada_autobus,Barrio Jarana V,"Parada de autobús: Barrio Jarana V (Puerto Real). WGS84: 36.502844, -6.143829.",Red de Consorcios de Transporte de Andalucía (GTFS),https://api.ctan.es/v1/datos/UNIFICADO/gtfs.zip,alta,Cádiz,Puerto Real,36.502844,-6.143829,2026-08-28
TRANS-PAR-0065,transporte,parada_autobus,C.C. Las Dunas,"Parada de autobús: C.C. Las Dunas (Sanlúcar de Barrameda). WGS84: 36.749145, -6.336783.",Red de Consorcios de Transporte de Andalucía (GTFS),https://api.ctan.es/v1/datos/UNIFICADO/gtfs.zip,alta,Cádiz,Sanlúcar de Barrameda,36.749145,-6.336783,2026-08-28
TRANS-PAR-0066,transporte,parada_autobus,Camino De Algodonales,"Parada de autobús: Camino De Algodonales (Chiclana de la Frontera). WGS84: 36.446216, -6.118612.",Red de Consorcios de Transporte de Andalucía (GTFS),https://api.ctan.es/v1/datos/UNIFICADO/gtfs.zip,alta,Cádiz,Chiclana de la Frontera,36.446216,-6.118612,2026-08-28
TRANS-PAR-0067,transporte,parada_autobus,Camino De Algodonales V,"Parada de autobús: Camino De Algodonales V (Chiclana de la Frontera). WGS84: 36.447403, -6.118355.",Red de Consorcios de Transporte de Andalucía (GTFS),https://api.ctan.es/v1/datos/UNIFICADO/gtfs.zip,alta,Cádiz,Chiclana de la Frontera,36.447403,-6.118355,2026-08-28
TRANS-PAR-0068,transporte,parada_autobus,Camino Del Arroyo,"Parada de autobús: Camino Del Arroyo (Chiclana de la Frontera). WGS84: 36.439775, -6.121705.",Red de Consorcios de Transporte de Andalucía (GTFS),https://api.ctan.es/v1/datos/UNIFICADO/gtfs.zip,alta,Cádiz,Chiclana de la Frontera,36.439775,-6.121705,2026-08-28
TRANS-PAR-0069,transporte,parada_autobus,Camino Del Arroyo V,"Parada de autobús: Camino Del Arroyo V (Chiclana de la Frontera). WGS84: 36.438359, -6.122582.",Red de Consorcios de Transporte de Andalucía (GTFS),https://api.ctan.es/v1/datos/UNIFICADO/gtfs.zip,alta,Cádiz,Chiclana de la Frontera,36.438359,-6.122582,2026-08-28
